0	2
0	3
0	4
0	16
0	24
0	29
0	30
0	34
1	6
1	7
1	8
1	17
1	23
1	27
1	28
1	33
2	0
2	3
2	4
2	9
2	11
2	12
2	14
2	16
2	25
2	29
2	34
3	0
3	2
3	13
3	16
3	20
3	24
3	30
3	31
4	0
4	2
4	9
4	12
4	14
4	16
4	20
4	24
4	29
4	31
5	8
5	13
5	18
5	20
5	22
5	23
5	30
5	33
6	1
6	7
6	8
6	17
6	22
6	23
6	27
6	28
6	33
7	1
7	6
7	8
7	17
7	22
7	23
7	27
7	28
8	1
8	5
8	6
8	7
8	17
8	22
8	23
8	27
8	28
8	33
9	2
9	4
9	11
9	12
9	14
9	16
9	21
9	25
9	29
9	32
9	34
10	11
10	12
10	14
10	15
10	19
10	26
10	32
10	35
11	2
11	9
11	10
11	12
11	14
11	15
11	19
11	21
11	25
11	26
11	29
11	32
11	34
11	35
12	2
12	4
12	9
12	10
12	11
12	14
12	15
12	16
12	29
12	31
13	3
13	5
13	18
13	20
13	22
13	24
13	30
13	31
14	2
14	4
14	9
14	10
14	11
14	12
14	19
14	21
14	25
14	26
14	29
14	32
14	34
14	35
15	10
15	11
15	12
15	19
15	21
15	26
15	32
15	35
16	0
16	2
16	3
16	4
16	9
16	12
16	24
16	29
16	30
16	31
16	34
17	1
17	6
17	7
17	8
17	23
17	27
17	28
17	33
18	5
18	13
18	20
18	22
18	23
18	24
18	30
18	33
19	10
19	11
19	14
19	15
19	21
19	25
19	26
19	32
19	35
20	3
20	4
20	5
20	13
20	18
20	22
20	24
20	30
20	31
20	33
21	9
21	11
21	14
21	15
21	19
21	25
21	26
21	32
21	34
21	35
22	5
22	6
22	7
22	8
22	13
22	18
22	20
22	23
22	27
22	33
23	1
23	5
23	6
23	7
23	8
23	17
23	18
23	22
23	27
23	28
23	33
24	0
24	3
24	4
24	13
24	16
24	18
24	20
24	30
24	31
25	2
25	9
25	11
25	14
25	19
25	21
25	26
25	32
25	34
25	35
26	10
26	11
26	14
26	15
26	19
26	21
26	25
26	32
26	35
27	1
27	6
27	7
27	8
27	17
27	22
27	23
27	28
27	33
28	1
28	6
28	7
28	8
28	17
28	23
28	27
28	33
29	0
29	2
29	4
29	9
29	11
29	12
29	14
29	16
29	31
29	34
30	0
30	3
30	5
30	13
30	16
30	18
30	20
30	24
30	31
31	3
31	4
31	12
31	13
31	16
31	20
31	24
31	29
31	30
32	9
32	10
32	11
32	14
32	15
32	19
32	21
32	25
32	26
32	35
33	1
33	5
33	6
33	8
33	17
33	18
33	20
33	22
33	23
33	27
33	28
34	0
34	2
34	9
34	11
34	14
34	16
34	21
34	25
34	29
35	10
35	11
35	14
35	15
35	19
35	21
35	25
35	26
35	32
