0	4
0	6
0	13
0	14
0	15
0	16
0	17
0	20
0	24
0	27
0	28
0	29
0	37
1	2
1	3
1	5
1	7
1	9
1	10
1	11
1	12
1	18
1	19
1	22
1	26
2	1
2	5
2	7
2	9
2	10
2	11
2	12
2	18
2	22
2	26
3	1
3	5
3	7
3	9
3	10
3	11
3	18
3	19
3	26
4	0
4	6
4	13
4	14
4	15
4	16
4	21
4	23
4	24
4	28
4	29
4	33
4	34
5	1
5	2
5	3
5	7
5	9
5	10
5	11
5	19
6	0
6	4
6	15
6	16
6	21
6	23
6	28
6	29
6	33
6	34
7	1
7	2
7	3
7	5
7	9
7	10
7	11
7	12
7	18
7	19
7	22
7	26
8	10
8	18
8	22
8	25
8	26
8	31
8	35
8	36
9	1
9	2
9	3
9	5
9	7
9	10
9	11
9	12
9	19
10	1
10	2
10	3
10	5
10	7
10	8
10	9
10	11
10	12
10	18
10	19
10	26
10	31
11	1
11	2
11	3
11	5
11	7
11	9
11	10
11	19
12	1
12	2
12	7
12	9
12	10
12	18
12	22
12	26
12	30
13	0
13	4
13	16
13	17
13	20
13	21
13	23
13	24
13	27
13	32
13	33
13	34
13	37
14	0
14	4
14	15
14	16
14	17
14	20
14	24
14	27
14	28
14	29
14	37
15	0
15	4
15	6
15	14
15	16
15	24
15	28
15	29
16	0
16	4
16	6
16	13
16	14
16	15
16	20
16	21
16	23
16	24
16	27
16	28
16	29
16	33
16	34
16	37
17	0
17	13
17	14
17	20
17	24
17	27
17	32
17	37
18	1
18	2
18	3
18	7
18	8
18	10
18	12
18	22
18	25
18	26
18	30
18	31
18	35
18	36
19	1
19	3
19	5
19	7
19	9
19	10
19	11
19	26
20	0
20	13
20	14
20	16
20	17
20	21
20	24
20	27
20	32
20	37
21	4
21	6
21	13
21	16
21	20
21	23
21	24
21	27
21	32
21	33
21	34
22	1
22	2
22	7
22	8
22	12
22	18
22	25
22	26
22	30
22	31
22	35
22	36
23	4
23	6
23	13
23	16
23	21
23	24
23	32
23	33
23	34
24	0
24	4
24	13
24	14
24	15
24	16
24	17
24	20
24	21
24	23
24	27
24	28
24	29
24	32
24	33
24	37
25	8
25	18
25	22
25	26
25	30
25	31
25	35
25	36
26	1
26	2
26	3
26	7
26	8
26	10
26	12
26	18
26	19
26	22
26	25
26	30
26	31
26	35
26	36
27	0
27	13
27	14
27	16
27	17
27	20
27	21
27	24
27	32
27	37
28	0
28	4
28	6
28	14
28	15
28	16
28	24
28	29
29	0
29	4
29	6
29	14
29	15
29	16
29	24
29	28
29	34
29	37
30	12
30	18
30	22
30	25
30	26
30	31
30	35
30	36
31	8
31	10
31	18
31	22
31	25
31	26
31	30
31	35
31	36
32	13
32	17
32	20
32	21
32	23
32	24
32	27
32	37
33	4
33	6
33	13
33	16
33	21
33	23
33	24
33	34
34	4
34	6
34	13
34	16
34	21
34	23
34	29
34	33
35	8
35	18
35	22
35	25
35	26
35	30
35	31
35	36
36	8
36	18
36	22
36	25
36	26
36	30
36	31
36	35
37	0
37	13
37	14
37	16
37	17
37	20
37	24
37	27
37	29
37	32
