0	6
0	10
0	18
0	21
0	25
0	28
0	34
0	39
0	48
1	2
1	3
1	9
1	15
1	20
1	29
1	33
1	37
1	40
2	1
2	9
2	20
2	26
2	29
2	32
2	33
2	37
2	40
3	1
3	4
3	9
3	15
3	17
3	20
3	22
3	29
3	40
3	41
4	3
4	11
4	15
4	17
4	20
4	22
4	29
4	41
5	8
5	10
5	14
5	19
5	21
5	27
5	34
5	43
6	0
6	7
6	12
6	18
6	24
6	25
6	26
6	28
6	35
6	36
6	39
6	44
6	48
7	6
7	21
7	24
7	34
7	35
7	36
7	39
7	44
8	5
8	11
8	14
8	16
8	19
8	27
8	43
8	46
9	1
9	2
9	3
9	20
9	29
9	33
9	37
9	40
10	0
10	5
10	14
10	19
10	21
10	25
10	27
10	34
10	48
11	4
11	8
11	15
11	16
11	17
11	20
11	22
11	41
11	43
11	46
12	6
12	18
12	26
12	30
12	31
12	35
12	38
12	39
12	42
12	44
12	45
13	23
13	26
13	30
13	32
13	38
13	42
13	45
13	47
14	5
14	8
14	10
14	19
14	21
14	25
14	27
14	34
14	48
15	1
15	3
15	4
15	11
15	16
15	17
15	20
15	22
15	29
15	33
15	41
15	43
15	46
16	8
16	11
16	15
16	17
16	19
16	22
16	43
16	46
17	3
17	4
17	11
17	15
17	16
17	20
17	22
17	41
17	46
18	0
18	6
18	12
18	25
18	26
18	28
18	31
18	37
18	39
18	42
19	5
19	8
19	10
19	14
19	16
19	27
19	43
19	46
20	1
20	2
20	3
20	4
20	9
20	11
20	15
20	17
20	22
20	29
20	33
20	40
20	41
21	0
21	5
21	7
21	10
21	14
21	25
21	27
21	34
21	48
22	3
22	4
22	11
22	15
22	16
22	17
22	20
22	41
22	46
23	13
23	26
23	30
23	32
23	38
23	42
23	45
23	47
24	6
24	7
24	31
24	34
24	35
24	36
24	39
24	44
25	0
25	6
25	10
25	14
25	18
25	21
25	27
25	28
25	34
25	37
25	39
25	48
26	2
26	6
26	12
26	13
26	18
26	23
26	28
26	32
26	37
26	38
26	42
26	47
27	5
27	8
27	10
27	14
27	19
27	21
27	25
27	34
27	43
27	48
28	0
28	6
28	18
28	25
28	26
28	37
28	39
28	48
29	1
29	2
29	3
29	4
29	9
29	15
29	20
29	33
29	40
29	41
30	12
30	13
30	23
30	31
30	32
30	38
30	42
30	45
30	47
31	12
31	18
31	24
31	30
31	35
31	36
31	38
31	42
31	44
31	45
32	2
32	13
32	23
32	26
32	30
32	37
32	38
32	40
32	42
32	47
33	1
33	2
33	9
33	15
33	20
33	29
33	37
33	40
34	0
34	5
34	7
34	10
34	14
34	21
34	24
34	25
34	27
34	36
34	39
34	48
35	6
35	7
35	12
35	24
35	31
35	36
35	44
35	45
36	6
36	7
36	24
36	31
36	34
36	35
36	39
36	44
37	1
37	2
37	9
37	18
37	25
37	26
37	28
37	32
37	33
38	12
38	13
38	23
38	26
38	30
38	31
38	32
38	42
38	45
38	47
39	0
39	6
39	7
39	12
39	18
39	24
39	25
39	28
39	34
39	36
39	48
40	1
40	2
40	3
40	9
40	20
40	29
40	32
40	33
41	3
41	4
41	11
41	15
41	17
41	20
41	22
41	29
42	12
42	13
42	18
42	23
42	26
42	30
42	31
42	32
42	38
42	45
42	47
43	5
43	8
43	11
43	15
43	16
43	19
43	27
43	46
44	6
44	7
44	12
44	24
44	31
44	35
44	36
44	45
45	12
45	13
45	23
45	30
45	31
45	35
45	38
45	42
45	44
45	47
46	8
46	11
46	15
46	16
46	17
46	19
46	22
46	43
47	13
47	23
47	26
47	30
47	32
47	38
47	42
47	45
48	0
48	6
48	10
48	14
48	21
48	25
48	27
48	28
48	34
48	39
