0	4
0	11
0	17
0	18
0	19
0	21
0	29
0	30
0	32
0	35
0	46
0	51
1	7
1	13
1	16
1	26
1	37
1	42
1	43
1	47
2	3
2	8
2	9
2	24
2	28
2	31
2	38
2	48
3	2
3	8
3	9
3	22
3	24
3	28
3	31
3	38
3	48
4	0
4	11
4	17
4	18
4	21
4	32
4	46
4	51
5	19
5	20
5	23
5	27
5	29
5	36
5	39
5	41
5	42
5	43
6	12
6	20
6	22
6	24
6	31
6	33
6	34
6	36
6	44
6	45
7	1
7	10
7	13
7	16
7	26
7	37
7	40
7	42
7	43
7	47
8	2
8	3
8	9
8	17
8	22
8	24
8	28
8	30
8	31
8	38
8	48
9	2
9	3
9	8
9	24
9	28
9	31
9	38
9	48
10	7
10	14
10	27
10	37
10	39
10	41
10	42
10	43
10	47
10	49
10	50
11	0
11	4
11	17
11	18
11	21
11	30
11	32
11	46
12	6
12	15
12	20
12	25
12	33
12	34
12	44
12	45
13	1
13	7
13	16
13	23
13	26
13	35
13	40
13	42
13	43
13	47
14	10
14	15
14	20
14	25
14	27
14	34
14	41
14	49
14	50
15	12
15	14
15	20
15	25
15	33
15	34
15	41
15	44
15	45
15	49
15	50
16	1
16	7
16	13
16	26
16	37
16	42
16	43
16	47
17	0
17	4
17	8
17	11
17	18
17	19
17	21
17	22
17	28
17	30
17	36
17	48
18	0
18	4
18	11
18	17
18	21
18	30
18	32
18	48
19	0
19	5
19	17
19	23
19	29
19	35
19	36
19	39
19	41
20	5
20	6
20	12
20	14
20	15
20	22
20	24
20	25
20	27
20	33
20	34
20	36
20	41
20	44
20	45
21	0
21	4
21	11
21	17
21	18
21	30
21	32
21	35
21	46
21	51
22	3
22	6
22	8
22	17
22	20
22	24
22	28
22	31
22	36
23	5
23	13
23	19
23	29
23	35
23	39
23	40
23	42
23	43
23	51
24	2
24	3
24	6
24	8
24	9
24	20
24	22
24	28
24	31
24	36
25	12
25	14
25	15
25	20
25	33
25	34
25	44
25	45
26	1
26	7
26	13
26	16
26	37
26	40
26	43
26	47
27	5
27	10
27	14
27	20
27	37
27	39
27	41
27	42
27	49
27	50
28	2
28	3
28	8
28	9
28	17
28	22
28	24
28	30
28	31
28	36
28	38
28	48
29	0
29	5
29	19
29	23
29	35
29	39
29	40
29	42
29	43
29	51
30	0
30	8
30	11
30	17
30	18
30	21
30	28
30	32
30	38
30	48
31	2
31	3
31	6
31	8
31	9
31	22
31	24
31	28
31	38
32	0
32	4
32	11
32	18
32	21
32	30
32	46
32	51
33	6
33	12
33	15
33	20
33	25
33	34
33	44
33	45
34	6
34	12
34	14
34	15
34	20
34	25
34	33
34	44
34	45
35	0
35	13
35	19
35	21
35	23
35	29
35	40
35	43
35	46
35	51
36	5
36	6
36	17
36	19
36	20
36	22
36	24
36	28
36	41
37	1
37	7
37	10
37	16
37	26
37	27
37	42
37	43
37	47
37	49
37	50
38	2
38	3
38	8
38	9
38	28
38	30
38	31
38	48
39	5
39	10
39	19
39	23
39	27
39	29
39	41
39	42
39	43
39	49
40	7
40	13
40	23
40	26
40	29
40	35
40	43
40	46
40	51
41	5
41	10
41	14
41	15
41	19
41	20
41	27
41	36
41	39
41	49
41	50
42	1
42	5
42	7
42	10
42	13
42	16
42	23
42	27
42	29
42	37
42	39
42	43
42	47
42	49
42	50
43	1
43	5
43	7
43	10
43	13
43	16
43	23
43	26
43	29
43	35
43	37
43	39
43	40
43	42
44	6
44	12
44	15
44	20
44	25
44	33
44	34
44	45
45	6
45	12
45	15
45	20
45	25
45	33
45	34
45	44
46	0
46	4
46	11
46	21
46	32
46	35
46	40
46	51
47	1
47	7
47	10
47	13
47	16
47	26
47	37
47	42
48	2
48	3
48	8
48	9
48	17
48	18
48	28
48	30
48	38
49	10
49	14
49	15
49	27
49	37
49	39
49	41
49	42
49	50
50	10
50	14
50	15
50	27
50	37
50	41
50	42
50	49
51	0
51	4
51	21
51	23
51	29
51	32
51	35
51	40
51	46
