0	2
0	6
0	7
0	11
0	15
0	29
0	42
0	43
0	44
1	3
1	14
1	21
1	25
1	35
1	36
1	40
1	45
2	0
2	9
2	15
2	23
2	27
2	31
2	33
2	44
3	1
3	14
3	21
3	25
3	35
3	36
3	40
3	41
3	45
4	12
4	13
4	18
4	20
4	26
4	28
4	30
4	32
4	37
4	39
5	9
5	16
5	17
5	19
5	23
5	24
5	27
5	31
5	33
5	34
5	44
6	0
6	7
6	11
6	15
6	29
6	42
6	43
6	44
7	0
7	6
7	11
7	21
7	25
7	29
7	35
7	36
7	41
7	42
7	43
8	10
8	13
8	16
8	17
8	18
8	22
8	26
8	30
8	34
9	2
9	5
9	10
9	19
9	23
9	24
9	33
9	38
10	8
10	9
10	16
10	17
10	19
10	33
10	34
10	38
11	0
11	6
11	7
11	15
11	25
11	29
11	42
11	43
12	4
12	14
12	20
12	21
12	28
12	32
12	37
12	39
13	4
13	8
13	16
13	17
13	18
13	22
13	26
13	28
13	30
13	32
13	37
14	1
14	3
14	12
14	21
14	28
14	32
14	39
14	40
14	45
15	0
15	2
15	6
15	11
15	27
15	29
15	31
15	42
15	43
15	44
16	5
16	8
16	10
16	13
16	17
16	22
16	23
16	24
16	26
16	31
16	34
16	38
17	5
17	8
17	10
17	13
17	16
17	22
17	24
17	26
17	30
17	34
17	38
18	4
18	8
18	13
18	20
18	22
18	30
18	32
18	37
19	5
19	9
19	10
19	23
19	24
19	33
19	34
19	38
20	4
20	12
20	18
20	28
20	30
20	32
20	37
20	39
21	1
21	3
21	7
21	12
21	14
21	29
21	35
21	36
21	40
21	41
21	45
22	8
22	13
22	16
22	17
22	18
22	26
22	30
22	34
22	37
23	2
23	5
23	9
23	16
23	19
23	24
23	27
23	31
23	33
23	38
23	44
24	5
24	9
24	16
24	17
24	19
24	23
24	26
24	27
24	31
24	33
24	34
25	1
25	3
25	7
25	11
25	29
25	35
25	36
25	40
25	43
26	4
26	8
26	13
26	16
26	17
26	22
26	24
26	28
26	30
27	2
27	5
27	15
27	23
27	24
27	29
27	31
27	41
27	44
28	4
28	12
28	13
28	14
28	20
28	26
28	32
28	37
28	39
29	0
29	6
29	7
29	11
29	15
29	21
29	25
29	27
29	35
29	41
29	42
29	43
29	44
30	4
30	8
30	13
30	17
30	18
30	20
30	22
30	26
30	37
31	2
31	5
31	15
31	16
31	23
31	24
31	27
31	44
32	4
32	12
32	13
32	14
32	18
32	20
32	28
32	37
32	39
33	2
33	5
33	9
33	10
33	19
33	23
33	24
33	38
34	5
34	8
34	10
34	16
34	17
34	19
34	22
34	24
34	38
35	1
35	3
35	7
35	21
35	25
35	29
35	36
35	40
35	41
35	43
35	45
36	1
36	3
36	7
36	21
36	25
36	35
36	40
36	45
37	4
37	12
37	13
37	18
37	20
37	22
37	28
37	30
37	32
37	39
38	9
38	10
38	16
38	17
38	19
38	23
38	33
38	34
39	4
39	12
39	14
39	20
39	28
39	32
39	37
39	45
40	1
40	3
40	14
40	21
40	25
40	35
40	36
40	45
41	3
41	7
41	21
41	27
41	29
41	35
41	43
41	44
42	0
42	6
42	7
42	11
42	15
42	29
42	43
42	44
43	0
43	6
43	7
43	11
43	15
43	25
43	29
43	35
43	41
43	42
44	0
44	2
44	5
44	6
44	15
44	23
44	27
44	29
44	31
44	41
44	42
45	1
45	3
45	14
45	21
45	35
45	36
45	39
45	40
