0	1
0	2
0	3
0	4
0	7
0	9
0	11
0	14
0	16
0	17
1	0
1	2
1	3
1	4
1	5
1	6
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	16
1	17
2	0
2	1
2	3
2	4
2	7
2	15
2	16
2	17
3	0
3	1
3	2
3	4
3	7
3	9
3	11
3	14
3	15
3	16
3	17
4	0
4	1
4	2
4	3
4	5
4	6
4	7
4	8
4	9
4	10
4	12
4	13
4	14
4	15
4	16
4	17
5	1
5	4
5	8
5	9
5	10
5	11
5	12
5	14
6	1
6	4
6	7
6	8
6	10
6	12
6	13
6	15
7	0
7	2
7	3
7	4
7	6
7	10
7	13
7	15
7	16
7	17
8	1
8	4
8	5
8	6
8	9
8	10
8	11
8	12
8	13
8	14
9	0
9	1
9	3
9	4
9	5
9	8
9	11
9	14
9	17
10	1
10	4
10	5
10	6
10	7
10	8
10	12
10	13
10	15
11	0
11	1
11	3
11	5
11	8
11	9
11	14
11	17
12	1
12	4
12	5
12	6
12	8
12	10
12	13
12	15
13	1
13	4
13	6
13	7
13	8
13	10
13	12
13	15
14	0
14	1
14	3
14	4
14	5
14	8
14	9
14	11
14	16
14	17
15	2
15	3
15	4
15	6
15	7
15	10
15	12
15	13
16	0
16	1
16	2
16	3
16	4
16	7
16	14
16	17
17	0
17	1
17	2
17	3
17	4
17	7
17	9
17	11
17	14
17	16
