0	1
0	20
0	21
0	27
0	29
0	31
0	32
0	33
0	34
0	38
0	42
1	0
1	14
1	17
1	20
1	27
1	29
1	31
1	33
1	42
2	3
2	4
2	5
2	10
2	12
2	19
2	22
2	23
2	26
2	30
2	35
2	36
3	2
3	4
3	5
3	10
3	19
3	22
3	23
3	24
3	26
3	30
3	35
3	36
4	2
4	3
4	5
4	12
4	17
4	22
4	30
4	35
4	36
5	2
5	3
5	4
5	12
5	17
5	22
5	26
5	30
5	31
5	35
5	36
6	20
6	21
6	24
6	27
6	31
6	32
6	34
6	40
7	11
7	13
7	15
7	16
7	28
7	29
7	33
7	38
8	9
8	14
8	18
8	25
8	37
8	39
8	41
8	43
9	8
9	14
9	18
9	25
9	37
9	39
9	41
9	43
10	2
10	3
10	19
10	23
10	24
10	26
10	30
10	36
11	7
11	13
11	15
11	16
11	28
11	29
11	33
11	34
11	38
11	40
12	2
12	4
12	5
12	17
12	22
12	30
12	35
12	36
13	7
13	11
13	15
13	28
13	29
13	33
13	38
13	42
14	1
14	8
14	9
14	18
14	25
14	37
14	38
14	39
14	41
14	42
14	43
15	7
15	11
15	13
15	16
15	28
15	29
15	33
15	38
16	7
16	11
16	15
16	20
16	21
16	28
16	29
16	32
16	34
16	40
17	1
17	4
17	5
17	12
17	25
17	30
17	31
17	36
17	37
18	8
18	9
18	14
18	25
18	37
18	39
18	41
18	43
19	2
19	3
19	10
19	23
19	24
19	26
19	30
19	36
20	0
20	1
20	6
20	16
20	21
20	27
20	31
20	32
20	33
20	34
20	40
21	0
21	6
21	16
21	20
21	27
21	32
21	34
21	40
22	2
22	3
22	4
22	5
22	12
22	30
22	35
22	36
23	2
23	3
23	10
23	19
23	24
23	26
23	30
23	36
24	3
24	6
24	10
24	19
24	23
24	26
24	30
24	36
25	8
25	9
25	14
25	17
25	18
25	37
25	39
25	41
25	43
26	2
26	3
26	5
26	10
26	19
26	23
26	24
26	30
26	36
27	0
27	1
27	6
27	20
27	21
27	31
27	32
27	33
27	34
27	40
28	7
28	11
28	13
28	15
28	16
28	29
28	34
28	38
29	0
29	1
29	7
29	11
29	13
29	15
29	16
29	28
29	33
29	38
29	42
30	2
30	3
30	4
30	5
30	10
30	12
30	17
30	19
30	22
30	23
30	24
30	26
30	31
30	35
30	36
31	0
31	1
31	5
31	6
31	17
31	20
31	27
31	30
32	0
32	6
32	16
32	20
32	21
32	27
32	34
32	40
33	0
33	1
33	7
33	11
33	13
33	15
33	20
33	27
33	29
33	38
33	42
34	0
34	6
34	11
34	16
34	20
34	21
34	27
34	28
34	32
34	40
35	2
35	3
35	4
35	5
35	12
35	22
35	30
35	36
36	2
36	3
36	4
36	5
36	10
36	12
36	17
36	19
36	22
36	23
36	24
36	26
36	30
36	35
37	8
37	9
37	14
37	17
37	18
37	25
37	39
37	41
37	43
38	0
38	7
38	11
38	13
38	14
38	15
38	28
38	29
38	33
38	42
39	8
39	9
39	14
39	18
39	25
39	37
39	41
39	43
40	6
40	11
40	16
40	20
40	21
40	27
40	32
40	34
41	8
41	9
41	14
41	18
41	25
41	37
41	39
41	42
41	43
42	0
42	1
42	13
42	14
42	29
42	33
42	38
42	41
43	8
43	9
43	14
43	18
43	25
43	37
43	39
43	41
