0	7
0	9
0	10
0	11
0	12
0	14
0	23
0	24
0	25
0	28
1	4
1	11
1	12
1	13
1	17
1	18
1	20
1	22
1	23
1	24
2	3
2	5
2	6
2	8
2	15
2	19
2	21
2	26
2	27
2	29
2	31
3	2
3	4
3	8
3	15
3	18
3	19
3	21
3	27
3	29
3	30
4	1
4	3
4	6
4	8
4	15
4	18
4	19
4	20
4	21
4	22
4	27
4	30
5	2
5	6
5	8
5	16
5	26
5	27
5	29
5	31
6	2
6	4
6	5
6	8
6	12
6	19
6	20
6	22
6	26
6	27
6	31
7	0
7	9
7	10
7	11
7	12
7	13
7	14
7	23
7	24
7	25
7	28
8	2
8	3
8	4
8	5
8	6
8	15
8	19
8	20
8	22
8	26
8	27
8	29
8	31
9	0
9	7
9	10
9	12
9	14
9	16
9	25
9	28
10	0
10	7
10	9
10	12
10	14
10	16
10	25
10	28
11	0
11	1
11	7
11	12
11	13
11	17
11	23
11	24
11	28
12	0
12	1
12	6
12	7
12	9
12	10
12	11
12	13
12	14
12	17
12	22
12	23
12	24
12	25
12	28
13	1
13	7
13	11
13	12
13	17
13	22
13	23
13	24
14	0
14	7
14	9
14	10
14	12
14	16
14	25
14	28
15	2
15	3
15	4
15	8
15	19
15	21
15	26
15	27
15	29
15	30
16	5
16	9
16	10
16	14
16	25
16	26
16	28
16	31
17	1
17	11
17	12
17	13
17	20
17	22
17	23
17	24
18	1
18	3
18	4
18	19
18	20
18	21
18	27
18	30
19	2
19	3
19	4
19	6
19	8
19	15
19	18
19	20
19	21
19	22
19	27
19	30
20	1
20	4
20	6
20	8
20	17
20	18
20	19
20	22
20	30
21	2
21	3
21	4
21	15
21	18
21	19
21	27
21	30
22	1
22	4
22	6
22	8
22	12
22	13
22	17
22	19
22	20
23	0
23	1
23	7
23	11
23	12
23	13
23	17
23	24
24	0
24	1
24	7
24	11
24	12
24	13
24	17
24	23
25	0
25	7
25	9
25	10
25	12
25	14
25	16
25	28
26	2
26	5
26	6
26	8
26	15
26	16
26	27
26	29
26	31
27	2
27	3
27	4
27	5
27	6
27	8
27	15
27	18
27	19
27	21
27	26
27	29
27	30
27	31
28	0
28	7
28	9
28	10
28	11
28	12
28	14
28	16
28	25
29	2
29	3
29	5
29	8
29	15
29	26
29	27
29	31
30	3
30	4
30	15
30	18
30	19
30	20
30	21
30	27
31	2
31	5
31	6
31	8
31	16
31	26
31	27
31	29
