9.598146930023254697e-13,9.989067316055297852e-01,3.142812420264817774e-05,9.704645975716630346e-08,1.178397255330310145e-07,1.061579678207635880e-03
3.428861236898228526e-05,1.131040975451469421e-02,2.282053657154392567e-09,2.114697235811036080e-05,9.886338710784912109e-01,2.975300787966261851e-07
1.014870086297851859e-13,3.693807870149612427e-02,1.335909473709762096e-03,5.448482554015754431e-09,5.028046312638423387e-10,9.617260098457336426e-01
1.533550675958395004e-03,3.219978511333465576e-02,1.299471534821350360e-07,1.243872451595962048e-03,9.650175571441650391e-01,5.047088961873669177e-06
3.388699144124984741e-02,2.914270013570785522e-02,3.722883702721446753e-04,1.327081397175788879e-02,9.207125306129455566e-01,2.614685101434588432e-03
5.122123880596518575e-08,4.132471360662748339e-07,9.940606951713562012e-01,5.507432855665683746e-03,4.886296878225948603e-08,4.312676901463419199e-04
1.297587254658894018e-12,3.039593398571014404e-01,1.785132847726345062e-02,2.686253139927430311e-07,1.303220198423105103e-08,6.781890392303466797e-01
9.847198724746704102e-01,1.945996245922287926e-06,3.352958231062075356e-07,7.920331321656703949e-03,7.356710731983184814e-03,8.226291470236901660e-07
9.993044137954711914e-01,4.747982895736413411e-09,6.334348157110980537e-09,5.522110150195658207e-04,1.433486322639510036e-04,2.812535448981634545e-08
9.993044137954711914e-01,4.747982895736413411e-09,6.334348157110980537e-09,5.522110150195658207e-04,1.433486322639510036e-04,2.812535448981634545e-08
7.844518870115280151e-03,1.093283790396526456e-04,3.365926444530487061e-03,9.873691201210021973e-01,9.582296479493379593e-04,3.529126115608960390e-04
7.844518870115280151e-03,1.093283790396526456e-04,3.365926444530487061e-03,9.873691201210021973e-01,9.582296479493379593e-04,3.529126115608960390e-04
9.478159546852111816e-01,7.455794315269770323e-10,6.592136401195602957e-07,5.216563493013381958e-02,1.766818422765936702e-05,1.305676988749837619e-07
5.269461667012365069e-07,9.903053045272827148e-01,6.841464710305444896e-06,2.548570773797109723e-05,9.596153162419795990e-03,6.566099909832701087e-05
5.001649932439601598e-15,5.200442974455654621e-04,1.762577216140925884e-03,1.515465752888189854e-09,2.117472516771634616e-11,9.977174997329711914e-01
1.136553606784218573e-07,9.970632195472717285e-01,9.102502190216910094e-06,5.150825927557889372e-06,2.790970960631966591e-03,1.314602850470691919e-04
1.506898447169169319e-13,4.459168761968612671e-02,2.395677193999290466e-02,9.357805907939109602e-08,9.885122720376671168e-10,9.314513206481933594e-01
4.404056817293167114e-03,8.597659878432750702e-03,1.413606107234954834e-03,5.078042745590209961e-01,4.773069322109222412e-01,4.734421090688556433e-04
6.436856929212808609e-03,1.793330000054993434e-07,5.379240587353706360e-02,9.392714500427246094e-01,7.822152838343754411e-06,4.912705626338720322e-04
8.692210146099554890e-12,9.924182891845703125e-01,1.596824877196922898e-04,3.168944147091679042e-07,3.920721667327597970e-07,7.421270478516817093e-03
9.598547876521479338e-07,5.508808271770249121e-07,8.930422067642211914e-01,1.064365580677986145e-01,1.161900087254252867e-07,5.196515703573822975e-04
3.428455602261237800e-05,6.331796050071716309e-01,4.345672095951158553e-06,1.267880434170365334e-03,3.655063807964324951e-01,7.522402938775485381e-06
7.951662701088935137e-05,6.305030183284543455e-06,6.510546207427978516e-01,3.477104008197784424e-01,1.257812891708454117e-05,1.136587117798626423e-03
1.300036966966899854e-09,1.932255774736404419e-01,9.480016678571701050e-02,2.704120379348751158e-05,3.485404704406391829e-06,7.119437456130981445e-01
1.945983955572994084e-12,7.712396234273910522e-02,1.669355668127536774e-03,4.576450862714409595e-08,3.031900508432272545e-09,9.212067127227783203e-01
3.435956941189033387e-08,1.813336041323054815e-07,9.897785782814025879e-01,9.887450374662876129e-03,9.543547285773001931e-09,3.337356611154973507e-04
2.615776692471705189e-11,6.881929188966751099e-02,2.490438148379325867e-02,6.454586696236219723e-07,2.770065066215465777e-08,9.062756299972534180e-01
1.060789003968238831e-01,1.372361090034246445e-03,1.759535371093079448e-05,3.404619172215461731e-02,8.584549427032470703e-01,2.996780494868289679e-05
9.727151393890380859e-01,1.773838562257878948e-06,3.387128799658967182e-07,1.303353346884250641e-02,1.424882654100656509e-02,3.093565794642927358e-07
1.081451890058815479e-03,7.085578516125679016e-03,4.039048349113727454e-07,5.389703437685966492e-04,9.912885427474975586e-01,5.031206910643959418e-06
9.993044137954711914e-01,4.747982895736413411e-09,6.334348157110980537e-09,5.522110150195658207e-04,1.433486322639510036e-04,2.812535448981634545e-08
3.435956941189033387e-08,1.813336041323054815e-07,9.897785782814025879e-01,9.887450374662876129e-03,9.543547285773001931e-09,3.337356611154973507e-04
8.058691491896752268e-09,3.062081930238491623e-07,9.963730573654174805e-01,1.338351168669760227e-03,1.980326125305964524e-08,2.288279123604297638e-03
3.118147740011067981e-09,1.480767792827464291e-07,9.989196062088012695e-01,7.523471722379326820e-04,4.672580988795971280e-09,3.279031370766460896e-04
7.951662701088935137e-05,6.305030183284543455e-06,6.510546207427978516e-01,3.477104008197784424e-01,1.257812891708454117e-05,1.136587117798626423e-03
1.176856312667950988e-04,4.434343874454498291e-01,1.514214034159522271e-07,1.437146565876901150e-04,5.562751293182373047e-01,2.896935802709776908e-05
3.547108281054534018e-05,1.308759953826665878e-02,1.712801811493136483e-08,1.723582245176658034e-04,9.867043495178222656e-01,2.178316549361625221e-07
1.048892289400100708e-01,2.783446507237385958e-05,2.733665052801370621e-03,8.894416689872741699e-01,2.703447127714753151e-03,2.041865227511152625e-04
4.872094094753265381e-01,1.475524186389520764e-05,2.213323314208537340e-04,5.060936808586120605e-01,6.424507126212120056e-03,3.637046756921336055e-05
4.050124402521504408e-10,2.172568999230861664e-02,7.303736172616481781e-03,2.880889269363251515e-06,1.969083598396537127e-07,9.709674119949340820e-01
1.229970483109354973e-03,3.816236130660399795e-05,6.125275045633316040e-03,9.911978840827941895e-01,1.102664507925510406e-03,3.060611197724938393e-04
1.898026838898658752e-02,3.015239826709148474e-06,6.535252090543508530e-03,9.739447832107543945e-01,3.601791686378419399e-04,1.765133929438889027e-04
9.038336214444581129e-15,2.132095769047737122e-02,1.894352026283740997e-02,1.248325975922170983e-08,1.678017724771052599e-10,9.597354531288146973e-01
2.768090181052684784e-02,1.245659310370683670e-03,3.888375431415624917e-06,5.023412778973579407e-02,9.208307862281799316e-01,4.770984560309443623e-06
1.421643700113758846e-13,9.939553141593933105e-01,1.163230044767260551e-04,6.427799092989516794e-08,9.815122581358082243e-08,5.928055848926305771e-03
9.240149444200707052e-12,9.711133241653442383e-01,5.405636620707809925e-04,8.424831321462988853e-08,1.506313651589152869e-07,2.834577672183513641e-02
7.301379740238189697e-02,7.448317046510055661e-05,4.102290607988834381e-03,9.131876826286315918e-01,9.136384353041648865e-03,4.853563150390982628e-04
1.745429355651140213e-03,1.960762962698936462e-02,1.143603458331199363e-05,4.676027689129114151e-03,9.738929271697998047e-01,6.659803329966962337e-05
9.998308420181274414e-01,6.805217500627236404e-10,1.950929001681700470e-10,9.322488040197640657e-05,7.593743066536262631e-05,1.559870455025702540e-09
2.529641824366990477e-05,8.007057942450046539e-03,9.456880390644073486e-02,7.262636441737413406e-03,6.205004174262285233e-04,8.895156979560852051e-01
1.721072840155102313e-05,1.164379622787237167e-02,7.890328168869018555e-01,4.008193314075469971e-02,1.426513423211872578e-03,1.577976942062377930e-01
1.283570725263416534e-07,9.431297183036804199e-01,2.959023416042327881e-02,7.376447902061045170e-04,1.699513959465548396e-04,2.637227997183799744e-02
2.134357579564039042e-08,1.271796605806230218e-07,9.948127269744873047e-01,4.830452613532543182e-03,1.851887709847233054e-08,3.566473606042563915e-04
