2.371560370306724508e-08,1.122606998679720469e-12,9.159343899227678776e-04,3.648745519058138598e-07,4.407946107676252723e-06,9.990792274475097656e-01
1.261870511370943859e-05,4.528362842393107712e-05,3.356323304615216330e-06,9.827716946601867676e-01,1.002077976153259442e-09,1.716706342995166779e-02
2.202978466314675643e-09,7.218366665029743445e-14,9.587720036506652832e-01,2.673052668100694973e-09,1.387533033266663551e-03,3.984040021896362305e-02
1.053552143275737762e-03,1.245253370143473148e-03,6.396775279426947236e-05,9.733893275260925293e-01,1.076786588782852050e-07,2.424776181578636169e-02
1.981860958039760590e-02,2.244922704994678497e-02,9.861747734248638153e-03,9.209955334663391113e-01,6.396567914634943008e-04,2.623516134917736053e-02
5.649846978485584259e-03,4.564234501458486193e-08,2.609855437185615301e-04,2.149762501346685895e-08,9.940891265869140625e-01,4.697857658442217144e-09
1.148050827737279178e-07,4.486012256110782914e-13,6.593114137649536133e-01,4.373896800302645715e-08,6.715557537972927094e-03,3.339728713035583496e-01
7.813017815351486206e-03,9.872324466705322266e-01,2.541419917179155163e-06,4.951728042215108871e-03,2.130981329173664562e-07,8.448550659068132518e-08
1.358544686809182167e-03,9.985095858573913574e-01,9.119811039681735565e-08,1.317200658377259970e-04,1.592372456116208923e-08,3.811893023453194473e-10
1.358544686809182167e-03,9.985095858573913574e-01,9.119811039681735565e-08,1.317200658377259970e-04,1.592372456116208923e-08,3.811893023453194473e-10
9.820225834846496582e-01,8.387316949665546417e-03,9.619407937861979008e-04,1.948813674971461296e-03,6.663369946181774139e-03,1.597465416125487536e-05
9.820225834846496582e-01,8.387316949665546417e-03,9.619407937861979008e-04,1.948813674971461296e-03,6.663369946181774139e-03,1.597465416125487536e-05
6.507277488708496094e-02,9.349016547203063965e-01,1.757425565074299811e-07,2.451045111229177564e-05,9.001172429634607397e-07,9.369601448872000304e-12
1.167443497251952067e-05,4.483234761210042052e-07,1.019727424136362970e-04,9.974753484129905701e-03,1.881649723145528696e-06,9.899092912673950195e-01
6.324170631621939265e-10,3.857974188595583720e-15,9.947066903114318848e-01,9.996962979652579406e-11,4.590839147567749023e-03,7.024512742646038532e-04
1.545932946100947447e-06,3.100855749949005258e-08,1.115805789595469832e-04,2.477763919159770012e-03,8.879196684574708343e-07,9.974082112312316895e-01
5.251461843158722331e-08,1.180356675031454805e-13,9.380973577499389648e-01,5.104053624194193617e-09,1.208992861211299896e-02,4.981275647878646851e-02
4.423229992389678955e-01,1.010390091687440872e-02,1.754217199049890041e-03,5.382887125015258789e-01,2.194293774664402008e-03,5.335923749953508377e-03
9.248808026313781738e-01,3.502706298604607582e-03,1.882380165625363588e-04,7.637903763679787517e-06,7.142052799463272095e-02,2.330742931988538658e-09
5.138170067198188917e-08,4.634809029624431531e-12,4.911231808364391327e-03,9.451293863094178960e-07,5.034641071688383818e-05,9.950373768806457520e-01
1.056987941265106201e-01,7.818999279152194504e-07,2.371659211348742247e-04,1.190338920764588693e-07,8.940631151199340820e-01,9.703961190155041550e-09
5.271371337585151196e-04,3.168403054587543011e-05,8.622252062195912004e-05,3.810849189758300781e-01,2.172642552977777086e-06,6.182678937911987305e-01
4.361830651760101318e-01,9.117754234466701746e-05,1.283127930946648121e-03,1.012043776427162811e-05,5.624324679374694824e-01,7.135579238592981710e-08
8.110559065244160593e-06,5.725034335490875037e-10,7.458644509315490723e-01,3.262984819230041467e-06,1.248460933566093445e-01,1.292780041694641113e-01
3.695690153904251929e-08,2.104961604326716085e-12,8.956272602081298828e-01,3.709786255967628676e-08,1.055560889653861523e-03,1.033171042799949646e-01
1.114382687956094742e-02,2.005166344076769747e-08,1.039447670336812735e-04,6.367275595664523280e-09,9.887521862983703613e-01,2.668427478980106571e-09
4.227344163609814132e-07,1.012656191540228789e-11,9.111301898956298828e-01,1.537932377004835871e-07,3.890551999211311340e-02,4.996365681290626526e-02
4.582125693559646606e-02,9.829530119895935059e-02,1.444726804038509727e-04,8.553538322448730469e-01,1.110217363020638004e-05,3.740241809282451868e-04
1.580262370407581329e-02,9.760844111442565918e-01,1.060275394593190867e-06,8.111633360385894775e-03,2.128198701711880858e-07,4.514366125363267201e-08
4.641334526240825653e-04,1.012063934467732906e-03,3.703737820615060627e-05,9.910129904747009277e-01,2.831957033322396455e-07,7.473406381905078888e-03
1.358544686809182167e-03,9.985095858573913574e-01,9.119811039681735565e-08,1.317200658377259970e-04,1.592372456116208923e-08,3.811893023453194473e-10
1.114382687956094742e-02,2.005166344076769747e-08,1.039447670336812735e-04,6.367275595664523280e-09,9.887521862983703613e-01,2.668427478980106571e-09
9.418672416359186172e-04,5.938752600798125059e-09,1.076036482118070126e-03,7.809901170219291089e-09,9.979820251464843750e-01,7.611036245691593649e-09
7.314968970604240894e-04,1.682865957697288195e-09,1.293960085604339838e-04,1.463678622748432190e-09,9.991390705108642578e-01,1.300971330664424386e-09
4.361830651760101318e-01,9.117754234466701746e-05,1.283127930946648121e-03,1.012043776427162811e-05,5.624324679374694824e-01,7.135579238592981710e-08
8.073084609350189567e-05,3.607075632316991687e-05,1.578406809130683541e-04,4.934919476509094238e-01,5.303804329059857992e-08,5.062333941459655762e-01
1.000765696517191827e-04,7.049812847981229424e-05,4.178762537776492536e-06,9.841760993003845215e-01,1.267184757125505712e-08,1.564911566674709320e-02
8.870713710784912109e-01,1.080748289823532104e-01,3.725071437656879425e-04,2.438923809677362442e-03,2.041776431724429131e-03,5.692962190551043022e-07
5.017820596694946289e-01,4.922657310962677002e-01,8.416998025495558977e-05,5.728459917008876801e-03,1.393388229189440608e-04,2.634139946167124435e-07
1.735906153044197708e-06,2.117417075009342398e-10,9.802691340446472168e-01,4.174443120064097457e-07,4.730306565761566162e-03,1.499843783676624298e-02
