188.453249	238.397781
694.080000	485.000000
261.247974	158.589951
195.080386	481.286174
127.874309	290.439227
530.704626	490.386714
391.537555	167.237113
649.926829	142.444763
176.414958	161.188179
115.987037	435.020370
108.289384	329.349315
385.915679	48.761528
689.471366	98.718062
684.094231	273.336538
434.642735	325.482051
430.725462	190.325747
233.476263	225.243492
558.977584	66.966376
274.444444	510.483483
460.114514	242.404794
156.016173	513.212938
464.762619	108.650750
320.376000	287.421333
118.114140	463.270869
264.962295	238.167213
383.965686	503.752451
149.944193	202.574661
138.977273	112.034091
199.412791	134.472384
196.267007	208.824830
70.812383	470.140713
613.006720	162.819892
9.830409	500.976608
74.661261	262.412613
501.024390	7.300000
276.158830	398.545455
517.411290	83.782258
137.155052	415.738676
3.047297	282.060811
8.232218	363.847280
216.606707	54.890244
261.791667	517.687500
527.230198	444.058168
489.575221	47.490044
58.950980	506.143791
231.946532	444.192197
552.856347	389.824053
133.602778	36.363889
260.040816	287.812616
460.144385	155.605615
36.104851	368.705790
18.179487	256.008547
176.924956	375.832461
181.560606	201.356061
337.457317	263.280488
75.305471	21.855623
87.172727	450.387273
12.150250	328.859766
147.368502	305.585627
315.275782	27.485516
620.008674	458.964064
647.969880	230.156627
546.544888	283.587282
278.140789	186.788158
364.386218	163.150641
487.429799	348.883954
336.297830	323.406312
673.408946	52.808307
66.367056	122.579767
693.682540	309.412698
356.322004	495.483005
114.996399	70.609844
381.175676	241.231081
511.642373	134.349153
622.613147	193.630388
460.779832	71.026891
171.761628	72.928779
661.396694	172.504132
37.835924	302.029361
58.969970	420.746246
387.918519	4.200000
38.962209	115.500000
323.727273	99.947727
4.780392	86.082353
635.032815	39.607945
308.923588	258.875415
106.410714	513.915179
203.690171	337.055556
102.238208	501.709906
297.170557	315.928187
556.578662	189.540687
399.494589	420.528139
14.981848	32.407591
246.077922	501.349206
112.304102	142.384724
436.912925	60.961905
98.382155	264.979798
270.280460	69.658621
357.277108	219.096386
244.918465	321.000000
460.902238	366.269729
48.978632	465.424501
13.449612	169.125581
2.666667	439.225225
683.849010	19.117574
533.830056	313.025281
387.235669	363.205945
192.533821	434.945155
219.173242	425.825043
556.265938	120.127505
159.096519	474.234177
673.064771	370.218009
464.925876	495.549865
52.100132	66.428195
303.598673	459.096186
562.118644	300.638983
245.449749	346.853015
374.564924	458.118044
296.554524	509.867749
377.791822	282.793680
303.732446	227.788136
640.204056	320.537389
193.699317	297.927107
237.575163	108.758170
417.830492	242.390152
629.592814	407.468563
175.687919	4.248322
687.472081	62.340102
265.331096	7.548098
625.773525	111.845295
689.983796	414.932870
233.846729	306.035514
16.949640	469.852518
135.729064	370.793103
605.559892	72.969044
519.166458	262.617021
483.020440	240.597484
608.500000	337.016923
222.725587	151.873918
70.432792	378.341211
22.188427	397.995549
672.676190	288.739048
358.301105	128.414365
470.957143	2.157143
94.587819	232.613314
273.642315	358.253321
594.311037	256.110368
96.587719	182.616959
