499.130898	111.761035
620.360709	369.948470
690.559322	382.627119
57.882965	246.208062
104.330946	294.442693
689.634043	470.140426
444.098381	410.320050
382.325347	359.482976
107.834821	165.153274
168.316865	400.931857
501.146067	363.019262
513.902439	312.278336
277.660494	361.526749
272.730769	2.394231
448.022831	174.150685
597.304440	255.556025
40.602067	130.767442
492.209239	7.581522
131.070838	158.978749
72.318242	420.030626
88.963115	126.143443
315.129781	57.532787
368.560789	73.481928
528.034139	419.578947
475.329562	162.544554
690.154217	19.696386
137.382911	344.240506
268.090426	226.683511
97.191630	33.121145
433.685142	21.550708
26.522173	98.937916
416.476431	469.459596
152.368876	7.887608
684.737819	364.429234
654.904483	284.440546
186.795354	34.796460
471.198750	485.826250
351.946281	165.716253
338.477733	405.589069
343.303831	332.147952
112.040840	241.357060
341.942090	213.000000
292.192793	382.475676
35.038415	325.081633
285.661765	415.486928
2.000000	132.037037
587.683962	113.426101
318.121514	386.111554
188.104281	238.697036
403.478858	338.348837
687.287469	265.668305
31.777056	150.515152
635.347193	294.625780
27.786713	173.209790
533.941304	256.115217
688.053045	435.451866
15.810853	377.082171
500.558140	390.270764
619.388209	171.083426
25.857303	485.603371
459.217544	291.805263
661.273381	369.115108
608.625714	59.620000
515.697314	190.881198
668.740670	108.485167
648.657005	358.884058
550.317888	115.959052
333.824561	3.210526
208.988649	108.363224
526.692641	18.396104
411.068826	164.246964
298.764706	298.532508
106.247191	200.346442
417.480253	223.676145
686.163166	153.394184
304.469274	133.673743
367.394780	483.541599
458.299658	341.799658
41.089623	198.593160
214.380240	161.869760
574.978799	420.136042
145.543759	246.718795
29.728713	11.560396
129.798186	512.519274
493.275093	139.038414
212.009390	376.095462
558.926544	15.151920
559.317927	63.460784
357.500000	0.909091
43.919149	297.095745
121.798429	93.857330
87.520433	471.698317
238.292354	70.823088
53.903030	61.060606
628.960187	12.009368
670.183197	43.562427
223.328449	333.283272
245.555066	187.368576
595.509302	205.910465
480.432821	81.654359
633.188841	451.856938
275.412371	42.157585
573.366702	348.115911
11.579545	150.431818
626.004261	207.642045
321.355705	263.974832
