1.398911151848092338e-12,6.822654395364224911e-04,3.291897155577316880e-05,2.003006471795742982e-07,9.992843270301818848e-01,3.305181053292471915e-07
3.853040470858104527e-05,6.297280208400479751e-08,9.188140026594737719e-09,9.960173964500427246e-01,3.863497870042920113e-03,8.046440780162811279e-05
4.911347072306462835e-14,9.887142777442932129e-01,2.603626111522316933e-03,3.266992232298093768e-10,8.682085201144218445e-03,5.345503484299740649e-10
9.733649785630404949e-04,1.042746589519083500e-06,2.276113946209079586e-07,9.790571928024291992e-01,1.902313716709613800e-02,9.450201760046184063e-04
1.234689354896545410e-02,3.580617485567927361e-04,3.131384728476405144e-04,9.440137147903442383e-01,3.137417882680892944e-02,1.159396674484014511e-02
6.423901766083872644e-08,1.058979192748665810e-03,9.967024922370910645e-01,2.182502356617987971e-08,1.042865733325015754e-06,2.237465465441346169e-03
1.341051835551665405e-13,6.990665197372436523e-01,4.624801222234964371e-03,9.761344621495027241e-09,2.963086962699890137e-01,3.304929663272559992e-08
9.925217032432556152e-01,2.120747844003290083e-08,1.645592391241734731e-07,6.129947025328874588e-03,6.047931151442753617e-07,1.347641344182193279e-03
9.992740750312805176e-01,7.732234852397823488e-10,7.551464342725466850e-09,1.524250110378488898e-04,7.744618280014492484e-10,5.734540172852575779e-04
9.992740750312805176e-01,7.732234852397823488e-10,7.551464342725466850e-09,1.524250110378488898e-04,7.744618280014492484e-10,5.734540172852575779e-04
6.686717737466096878e-03,1.298031711485236883e-04,3.898058086633682251e-03,2.003654371947050095e-03,4.521399387158453465e-04,9.868296980857849121e-01
6.686717737466096878e-03,1.298031711485236883e-04,3.898058086633682251e-03,2.003654371947050095e-03,4.521399387158453465e-04,9.868296980857849121e-01
9.629062414169311523e-01,2.562019485452537992e-09,5.488802230502187740e-07,2.443335142743308097e-05,2.594503778485801604e-10,3.706870228052139282e-02
1.099498263101850171e-06,5.480194522533565760e-05,3.248016219004057348e-05,1.343832723796367645e-02,9.861039519309997559e-01,3.693652979563921690e-04
9.083915904369282285e-16,9.982403516769409180e-01,1.556419883854687214e-03,7.713289208732820867e-12,2.031666954280808568e-04,4.984866339152738135e-11
5.096379140923090745e-08,9.877163392957299948e-05,1.360534952254965901e-05,2.336580539122223854e-03,9.975426197052001953e-01,8.545018317818176001e-06
1.808885106860478459e-14,9.683164954185485840e-01,6.475655362010002136e-03,5.656350388072439728e-10,2.520783618092536926e-02,5.395961455434417076e-09
1.523846643976867199e-03,3.990748155047185719e-05,1.028491533361375332e-03,1.271801739931106567e-01,8.586688898503780365e-03,8.616408705711364746e-01
1.045069540850818157e-03,5.565096944337710738e-05,2.319083549082279205e-02,1.416889858774084132e-06,3.704363038536939712e-08,9.757070541381835938e-01
1.935320827206599148e-11,5.573183763772249222e-03,7.929668645374476910e-04,5.409830805547244381e-07,9.936311841011047363e-01,2.062608928099507466e-06
1.065002152245142497e-06,8.845420088618993759e-04,9.197413921356201172e-01,1.259357702565466752e-07,1.938208470164681785e-06,7.937093824148178101e-02
6.863229646114632487e-05,4.909831204713555053e-06,1.943046845553908497e-05,3.672461211681365967e-01,6.296685338020324707e-01,2.992343157529830933e-03
1.304777251789346337e-04,8.155104005709290504e-04,6.629205346107482910e-01,2.145971484424080700e-05,4.628133683581836522e-05,3.360656797885894775e-01
3.856152341885632495e-10,5.368752479553222656e-01,8.561003953218460083e-02,1.187108750855259132e-06,3.775064945220947266e-01,6.971279162826249376e-06
6.975620168298002355e-13,9.701961278915405273e-01,1.616540946997702122e-03,6.098023419554010616e-09,2.818730287253856659e-02,1.363176060920068267e-08
2.845239599480464676e-08,8.822076488286256790e-04,9.928094148635864258e-01,5.386989521127816261e-09,3.160943151669926010e-07,6.307996343821287155e-03
8.567889453470201033e-12,8.997809290885925293e-01,2.199794724583625793e-02,2.271824506294706225e-08,7.822100073099136353e-02,1.575350552229792811e-07
7.475768774747848511e-02,1.370737663819454610e-05,4.128203363507054746e-05,8.807027339935302734e-01,2.194160362705588341e-03,4.229048267006874084e-02
9.724044203758239746e-01,1.025229590112530786e-08,3.414518232602858916e-07,1.867510378360748291e-02,1.069036898115882650e-06,8.919115178287029266e-03
9.223552187904715538e-04,9.171480428449285682e-07,5.823412720928899944e-07,9.937517046928405762e-01,4.338626749813556671e-03,9.857923723757266998e-04
9.992740750312805176e-01,7.732234852397823488e-10,7.551464342725466850e-09,1.524250110378488898e-04,7.744618280014492484e-10,5.734540172852575779e-04
2.845239599480464676e-08,8.822076488286256790e-04,9.928094148635864258e-01,5.386989521127816261e-09,3.160943151669926010e-07,6.307996343821287155e-03
6.581003741956692465e-09,1.218494307249784470e-02,9.876658916473388672e-01,1.132079141541453282e-08,1.015944462778861634e-06,1.480785285821184516e-04
